lower_limit_mean,lower_limit_sd,upper_limit_mean,upper_limit_sd,median_mean,median_sd,mean_mean,mean_sd,diff_mean,diff_sd,upper_limit_max_mean,upper_limit_max_sd,lower_limit_min_mean,lower_limit_min_sd,species_work,number_of_islands,number_of_mainland
14.273799999999984,0.5746510104261424,20.15299999999999,0.42422985629370324,16.25574999999999,0.34426436855337583,16.629689285714274,0.31771350835500894,5.879200000000006,0.7148694974597852,33.73819999999999,1.4137041130729326,5.219399999999987,0.7231781430786145,Cassytha racemosa,28,350
17.870299999999997,1.3660505129767326,27.4899,0.04324187622964771,24.80449999999999,0.4543084262328268,24.33184017094016,0.169612385924013,9.619600000000004,1.3665589351811043,35.5302,1.2141095593158042,9.402999999999981,2.0567501601364384,Casuarina equisetifolia,117,327
15.101899999999986,1.178853717000587,21.74739999999999,0.9383036041994344,18.18279999999999,0.7636244379813175,18.342366666666656,0.5972825087713293,6.645500000000001,1.462470023135031,30.943099999999987,1.907949858529481,5.661899999999991,1.4413659930517038,Casuarina glauca,12,157
14.369999999999987,0.5326384361869656,22.681199999999986,1.3165180514447108,18.243899999999993,0.5576995775673667,18.156333333333322,0.5023081095241086,8.3112,1.4193974951539274,37.869,1.0834171831722048,4.767299999999989,0.8528352936165505,Casuarina obesa,18,196
25.937399999999986,0.19354249843044033,28.651599999999995,0.36955921584234735,26.97729999999999,0.22379632435497143,27.0874894736842,0.17024417531537892,2.714200000000006,0.4018953593659363,38.4444,0.41019129305349095,15.22679999999999,0.5930374806481089,Cathormion umbellatum,19,163
20.381599999999988,0.7355831173446836,28.630299999999984,0.2591120395679212,26.571599999999986,0.17494011559400593,25.966247272727262,0.24394119915295445,8.248699999999996,0.7660712598545745,38.48130000000001,0.3094124206395888,10.93969999999999,0.5210618153495927,Causonis trifolia,55,379
17.63339999999998,0.595835094182499,27.40739999999999,0.2580539320216501,24.25729999999999,1.7687382918750716,23.388652631578935,0.7262524446508138,9.77400000000001,0.6327118809729548,35.62120000000001,1.0839397979064602,6.770899999999996,0.7619604804540508,Cayratia acris,19,132
23.4694,0.7750382728125875,26.44459999999999,0.5127316390995663,25.314549999999986,0.3144195559394405,25.15774999999999,0.34960599158102,2.975199999999991,0.8735605692040238,33.616299999999995,1.5119359312683422,15.191199999999993,1.7476718561895166,Cayratia cardiophylla,8,71
15.39409999999999,1.5543652213174475,21.938499999999987,1.55909541995624,18.600299999999987,1.1669926228480547,18.621016666666655,0.9995050603390766,6.544399999999999,2.0634452855470715,31.380599999999987,1.5835438899036733,4.411099999999987,1.6444241912964304,Cayratia clematidea,6,124
25.769299999999987,0.7160029121240858,27.701299999999993,0.14956831442749147,27.05889999999999,0.294767158410969,26.94297499999999,0.24211933245023257,1.9320000000000046,0.7165957783224179,36.9789,0.658755454435672,17.102199999999993,1.6004864000411574,Cayratia maritima,8,98
16.89139999999998,1.3262824228138828,26.924499999999995,0.10450201275894559,23.313199999999988,0.5667335766892113,23.162492307692297,0.4112305688679229,10.033100000000015,1.3282992015238009,34.60759999999999,1.033687936831403,6.675699999999991,1.6244563300896548,Celtis paniculata,39,214
22.892599999999995,0.3691903865779004,28.140299999999993,0.27691621944659384,26.61069999999998,0.06228474443545041,26.356385714285704,0.11569597476563094,5.247699999999998,0.4631946235215379,37.9695,0.2644422048003675,13.02579999999998,1.036797622156477,Celtis philippensis,63,201
25.975099999999987,0.361802281489343,27.580599999999997,0.29572130645439454,26.817249999999987,0.320644273690097,26.80189999999999,0.2508981774565273,1.605500000000009,0.42480608542041287,36.5256,1.2353018297608942,15.592999999999993,1.516928499327528,Cenchrus brevisetosus,6,79
25.624299999999984,0.3295270824956548,27.9639,0.34791929788076237,26.94599999999999,0.1817058530070424,26.88147999999999,0.15245686977498307,2.3396000000000123,0.46965137326789197,37.865100000000005,0.4103417726363824,14.043599999999985,0.4142833217384831,Cenchrus elymoides,15,87
14.233799999999992,1.750451839280828,24.50989999999999,1.7975436442971742,19.20139999999999,1.6302870532135976,19.237266666666656,1.1700195811986607,10.276100000000001,2.397792359275132,32.39629999999999,2.2230605723435253,4.622299999999987,2.717406301421821,Centella asiatica,9,293
16.47759999999999,2.1878997109431575,26.34899999999999,1.348338613634208,21.97729999999999,1.8630796482640715,21.754042857142846,1.3560356529530615,9.871400000000003,2.365205326443403,38.784800000000004,1.4122547303597264,5.065199999999988,1.348320038761912,Centipeda minima,7,598
12.83339999999999,0.9666016546430889,18.188099999999988,1.1176750814022798,15.088299999999988,0.6811439400501687,15.27236249999999,0.6327110008165688,5.3546999999999985,1.4122791659025649,31.64559999999999,1.6537156392244168,4.306399999999988,1.1032117276915232,Centrolepis aristata,8,392
14.993899999999986,1.250406456439787,19.28049999999999,0.8030782556418045,17.590249999999987,0.8340912094283505,17.382849999999987,0.7101176585844626,4.286600000000005,1.336775002536853,33.12519999999999,1.5588826367225646,5.652799999999989,1.0954872214007096,Centrolepis drummondiana,6,97
10.05529999999999,1.7709964252754267,16.487199999999987,1.7341636265022584,13.401749999999987,0.7183665415287583,13.312374999999989,0.7607845638073418,6.431899999999999,2.4160566466289035,25.610299999999988,1.1197221475382555,2.1147999999999865,1.930857107392767,Centrolepis fascicularis,8,180
13.07639999999999,1.9713267535264585,18.377899999999986,1.044860432461354,15.724899999999987,0.9424320496291312,15.762716666666654,0.8256342427104564,5.301499999999995,2.1304615970762337,32.337399999999995,1.653158847229812,4.256999999999992,1.401868837030141,Centrolepis glabra,6,129
12.932799999999991,0.5871702725180505,20.494099999999992,1.3766882219516712,15.338399999999988,0.2900854866924387,15.681414285714274,0.28426467631790003,7.561300000000002,1.4864797112412669,35.50569999999999,1.6603958637699683,3.9937999999999816,0.5966720854687109,Centrolepis polygyna,35,395
9.923599999999993,1.2590902860193771,19.930599999999988,1.1770680223033545,14.27339999999999,0.16192176709342854,14.449494915254226,0.223310472363503,10.006999999999996,1.7102092900624268,33.3183,1.0367110879506851,0.4227999999999908,0.9603449497042289,Centrolepis strigosa,59,542
22.89799999999999,2.1123678889100015,27.72239999999999,0.490896342641925,26.54624999999999,0.778642872067949,26.019349999999992,0.8109827326860523,4.824400000000001,2.112872184697615,38.3988,1.6388790329016008,12.782299999999992,1.950862007568086,Ceratopteris thalictroides,6,222
22.156499999999983,1.6590087582831068,27.719899999999992,0.5711919556946218,26.362149999999986,0.7427560595943103,25.771737499999986,0.6997397448725526,5.563400000000006,1.7214772504810845,35.325399999999995,1.7340016152246254,14.527099999999987,2.38173219280385,Ceriops australis,8,296
21.208899999999982,0.7295773249444325,28.171199999999992,0.6692222488967423,26.052999999999994,0.38759028138774126,25.577144444444432,0.26605090225135813,6.962300000000007,1.005275727991722,36.8966,1.0442216425830515,12.632099999999987,1.1586639254296711,Ceriops tagal,36,217
21.084499999999988,1.2440246570495883,27.575599999999987,0.48217956939000556,25.77969999999999,0.7178253152287001,25.16836153846153,0.5714919653321653,6.4911,1.2901221667753782,37.700500000000005,0.717749897189066,10.402399999999984,1.183907038527892,Chamaecrista absus,13,281
22.357299999999988,2.49791238362683,27.68139999999999,0.6084770203420046,26.267599999999987,0.7961841176192528,25.733816666666655,0.8954090445596926,5.324099999999998,2.498586024559114,37.3869,0.8053365488769005,12.60749999999999,2.2358695988055457,Chamaecrista mimosoides,6,298
19.25449999999999,1.3735378976775101,26.611799999999988,1.1628727501463918,22.796399999999988,1.7424560807071139,22.89374999999999,1.1864763645617489,7.3572999999999995,1.6804197453376104,35.1309,2.111234828838923,8.499999999999986,2.116662528666359,Chamaecrista nomame,6,212
13.294999999999987,0.9226843156499075,18.16069999999999,1.1552142788374942,15.404349999999988,0.6582034710553499,15.549974999999987,0.5818180657530645,4.865700000000001,1.4012912356562868,32.03629999999999,1.6626294375616752,4.6374999999999895,0.86577902684422,Chamaescilla corymbosa,8,540
11.17079999999999,1.381084629830755,19.958999999999993,3.2971154013728365,14.99189999999999,0.5891786838655323,15.061353333333322,0.6191159339697621,8.788200000000002,3.5447038925255345,33.82679999999999,2.930687750459048,1.2637999999999896,1.5811988330851234,Cheilanthes austrotenuifolia,15,613
21.201299999999986,1.4978557613742012,27.58719999999999,0.7075144781110407,25.37849999999999,1.3544897166063656,24.92317142857142,0.9281016220134788,6.385900000000005,1.545626135308975,38.5672,1.1256514785897325,8.00439999999999,2.365657831762019,Cheilanthes brownii,7,442
22.25429999999999,1.6830490676638492,27.743099999999988,0.3848382653667544,26.24579999999999,0.49042622062638297,25.82555999999999,0.5643445500500303,5.488799999999998,1.6941442337312003,37.704600000000006,0.7978316710781695,13.008899999999986,1.250173477451714,Cheilanthes caudata,10,102
21.410699999999984,1.1530069101852514,26.805399999999988,0.7388753458985978,24.34919999999999,1.1034931159989432,24.269371428571414,0.759055868514177,5.394700000000001,1.3026122633802855,36.344500000000004,1.4975086918887284,11.251099999999985,1.834716592549101,Cheilanthes nudiuscula,7,223
13.282999999999989,1.9887851232011629,24.695999999999987,1.7155836404055695,19.38889999999999,1.7595803229500246,19.18949999999999,1.2600001733557857,11.413,2.554532567151304,37.9632,1.5679873546506489,2.8502999999999887,1.6038616780390633,Cheilanthes sieberi,9,1318
16.53029999999999,1.8958338788237978,27.989399999999986,0.36193734076306544,24.815299999999993,1.0166043450597635,24.061773529411756,0.48641168580137895,11.459099999999998,1.9365452221410653,38.09960000000001,0.7008359372998921,5.178599999999987,1.455273122083913,Cheilanthes tenuifolia,34,251
18.735999999999994,1.0248386674468806,24.05119999999999,1.1089221200193706,21.445399999999992,1.031854429444177,21.38844285714285,0.7449939182188542,5.315199999999996,1.4166495176492493,39.020100000000006,1.0823388782851049,5.830199999999989,0.5601265050876494,Chenopodium gaudichaudianum,7,100
10.430199999999985,1.6602241729068772,18.807799999999986,0.41853833078265695,14.54044999999999,0.1831661741352548,14.741929411764696,0.175917772462604,8.377600000000001,1.7016444498877694,32.12849999999999,0.7516932837220189,1.830999999999997,0.8166430713022068,Chenopodium glaucum,68,265
20.037999999999982,0.9438680452726919,26.494199999999985,0.4907414667492305,23.724299999999992,0.5124081108570302,23.592866666666655,0.47080018353098896,6.4562000000000035,1.0374767071688507,32.91999999999999,1.8764970666753635,10.821299999999988,1.8606338350863856,Chionanthus ramiflorus,15,190
16.30109999999999,1.1775463495783933,22.07489999999999,1.1893925527951843,18.991849999999985,1.1700277956281826,19.08904999999999,0.906558511472708,5.773799999999998,1.5271233302080296,33.243599999999994,0.9139991435632991,4.545999999999993,1.0684781914693613,Chloris ventricosa,6,157
24.635899999999992,1.3682884942158229,27.627199999999988,0.30174693239734796,26.69889999999999,0.44878747776670547,26.471466666666657,0.48785296562758235,2.9912999999999963,1.3533313769420312,36.9906,0.4250321073663611,14.249399999999989,1.568081158141544,Chlorophytum laxum,6,74
26.552999999999994,0.36971298014498866,28.40349999999999,0.4116153267034376,27.358199999999986,0.3391648460450941,27.420466666666655,0.28326120104795516,1.8504999999999974,0.5129355250446724,37.9958,0.42968242573671717,14.906999999999979,0.7210762448943648,Christia australasica,6,50
11.630099999999988,1.6699019619614093,23.76329999999999,1.4775812520319669,17.129349999999988,1.11917542464581,17.455581249999987,0.8834242410079873,12.133200000000002,2.1993714999960767,37.4346,1.4690748861174596,1.4470999999999885,1.494337523665467,Chrysocephalum apiculatum,16,1983
25.781099999999988,0.24205656649093507,27.439599999999995,0.17799866157790092,26.648299999999985,0.08980632035205682,26.645547826086947,0.07909487571393962,1.6585000000000043,0.2950505122937496,37.575700000000005,0.3151171350606165,13.576399999999992,0.5306832055611487,Chrysopogon elongatus,23,145
19.768599999999992,1.73509786600197,28.12679999999999,0.6049692122312913,24.955699999999986,0.976689014697837,24.623836842105252,0.5564945893974015,8.358199999999998,1.8236662300208621,39.935500000000005,0.857767751501253,6.096599999999987,0.784438514979844,Chrysopogon fallax,19,526
22.735999999999986,1.6662894468010423,28.075199999999988,0.46077898962222186,26.585949999999993,0.3384222615714364,26.259742857142847,0.42497210528440815,5.339200000000003,1.7188070449173922,38.1137,0.882202125700562,12.831299999999993,1.3371755114226174,Cissus adnata,14,184
22.039699999999993,1.6221174973395618,27.38099999999999,0.36613256213160617,25.975399999999986,1.0254493582748923,25.40245714285713,0.7895693961013374,5.341299999999997,1.6192919490988662,36.2627,1.1358119469255412,11.954399999999993,2.2283999655372457,Cissus reniformis,7,228
16.55849999999999,2.2076688047693103,27.081799999999987,1.5856112143028382,22.10219999999999,1.9571933388824327,22.016814285714275,1.4434028946215658,10.523299999999995,2.5443192941670425,38.3662,1.0162432338324883,4.468799999999983,1.5265506597938123,Citrullus amarus,7,193
17.73939999999999,1.553357834035866,23.75809999999999,1.0916437496161866,20.529549999999986,0.7786787772490893,20.691316666666655,0.7095758026907404,6.018699999999997,1.7759826644493095,29.237399999999983,0.4751073215253166,7.965099999999999,1.5460278756193757,Citrus x limon,6,14
23.546599999999984,0.7803700515892568,27.11879999999999,0.3552643702551251,25.863099999999992,0.7767314218580995,25.612428571428563,0.5295221236111676,3.5722000000000036,0.8019165980513364,35.4769,2.0046233823102324,16.35879999999999,1.1354169858390022,Claoxylon hillii,7,148
19.104999999999986,0.7184366020402595,24.861299999999986,1.0871864073305424,21.941099999999985,0.8853047806007581,21.896688888888875,0.6318126590414391,5.7563,1.2593594785827866,32.00819999999999,0.7742947063568806,8.26249999999999,1.388096019935421,Claoxylon tenerifolium,9,131
24.441199999999988,0.8437858345187744,26.15949999999999,0.12452009980424254,25.758599999999994,0.24889352741280085,25.56534999999999,0.27391242510652775,1.7183000000000013,0.8365494157101159,32.45549999999999,1.659271808032954,18.053099999999986,1.2228924138516297,Cleistanthus peninsularis,6,42
18.86349999999999,0.889623054545677,23.882899999999992,1.4245022979261257,20.92024999999999,0.9943697545222836,21.12284999999999,0.7734099720907238,5.019400000000003,1.5561636434788286,33.448299999999996,1.1584641337344719,7.073899999999987,0.9964445251451244,Cleistochloa subjuncea,6,161
18.27369999999999,2.21310554338155,25.58149999999999,1.0742074621187847,22.57749999999999,0.8551344952725294,22.34418888888888,0.8070660513801227,7.307800000000003,2.387546761749295,33.625,0.9855284198166375,7.0690999999999855,2.779006669309751,Clematicissus opaca,9,303
8.969299999999988,1.339067067256383,15.510099999999989,1.5219146540506863,12.072299999999986,0.9329486068927404,12.105874999999987,0.823101135860506,6.540800000000002,1.9126666342187442,26.20959999999999,1.046634264336538,-1.2109000000000092,1.288468603164759,Clematis aristata,8,235
11.65129999999999,1.6009126244836815,21.915699999999987,2.56146141774468,16.02704999999999,1.1490958266039952,16.26866999999999,1.044992124199814,10.264399999999998,2.853754817176232,30.81439999999999,1.4658039504726486,1.45269999999999,1.6033725435822799,Clematis glycinoides,10,290
16.381699999999984,0.3080746987664243,21.423399999999983,0.5066844868053121,19.19049999999999,0.4473028390585445,18.98260476190475,0.2767546105348938,5.041699999999997,0.5886574790382127,33.356099999999984,0.854349286125238,7.346899999999986,1.717131016821065,Clematis linearifolia,21,92
10.431099999999985,2.1787679591502678,19.64239999999999,0.7165163191690995,15.543749999999989,0.218943768748676,15.47252037037036,0.21907330602281433,9.211300000000008,2.2874997191180086,33.21139999999999,0.695077818070159,1.155399999999983,1.935912859247183,Clematis microphylla,54,617
14.645399999999979,0.2897978999627603,17.809899999999985,0.6030718743944898,15.802499999999986,0.425587681770601,15.955399999999987,0.3056394856110482,3.1645000000000074,0.6467054800896448,31.447999999999993,1.0187118207686516,5.91129999999999,0.37662203089324664,Clematis pubescens,11,201
23.076799999999988,2.0659307417795527,27.604399999999984,0.23617031230960114,26.57019999999999,0.3591670376871486,26.186072727272716,0.4578559017174304,4.527599999999999,2.0444946070357304,36.2778,0.9644466378796309,16.036899999999985,2.2890889712543583,Clerodendrum costatum,11,144
16.95339999999999,2.3413864547593426,28.16469999999999,0.4569384014314209,25.53019999999999,0.6949683021123632,24.72331749999999,0.4318700321490464,11.2113,2.3861257104155045,40.2123,0.8874605885876236,5.039599999999993,1.6678649866262023,Clerodendrum floribundum,40,844
20.387299999999986,0.5852787893485142,28.013699999999993,0.13748167591068747,25.827799999999982,0.28441704072198715,25.41965294117646,0.18201384726907766,7.626400000000006,0.5996186976592572,37.8147,1.0493307414752513,12.450499999999993,0.9200251062858017,Clerodendrum inerme,68,259
20.184499999999986,1.663411159841938,26.311999999999994,0.8468844154978986,23.838899999999988,0.9337176332374906,23.615242857142846,0.8134176560544659,6.127500000000006,1.7639062092739324,30.450299999999988,0.9931093475424426,11.518499999999987,2.939082502407165,Clerodendrum longiflorum,7,98
15.261099999999987,1.308965309005621,27.680399999999988,0.8180862455176111,22.98444999999999,2.52171365092019,22.22869999999999,1.41147219730456,12.419300000000003,1.5005629607581277,38.841,1.35842715090811,5.042999999999989,1.4013832005825078,Clerodendrum tomentosum,10,278
25.93779999999999,0.5763361200925391,28.588399999999986,0.3399720885911363,27.318899999999985,0.2558480960418676,27.31852727272726,0.23657643808224826,2.650599999999997,0.6599053834566823,39.0886,0.5986053527728981,13.898799999999985,0.8530687465182923,Cochlospermum fraseri,11,221
22.455799999999986,1.3995016845166628,27.113499999999988,0.32004715305745135,25.23544999999999,0.543503628040964,25.117092857142843,0.3614865659804289,4.6577,1.4095202933826352,36.2699,1.3588342137363325,13.302099999999985,1.088508355705383,Cochlospermum gillivraei,14,118
22.6127,0.21479023451927512,26.58379999999999,0.20213465417492923,25.5,0,25.307851063829784,0.0650852298988085,3.971099999999992,0.29903881723651604,29.310499999999973,0.4070939393745271,17.2062,0.5613703739036104,Cocos nucifera,47,75
21.203599999999987,1.0865392802874667,27.23509999999999,0.442010591913092,24.979349999999986,1.3022737786251009,24.63609999999999,0.8108050442737884,6.031499999999999,1.1184850284017027,35.9595,1.088243549957465,10.33689999999999,2.1134415120899415,Coelospermum reticulatum,8,317
4.793699999999993,0.3204262520190507,14.4988,0.19145551758885912,10.867199999999986,2.2427112863482703,10.177529411764692,0.7767389831954427,9.705100000000005,0.3632022933654213,20.959299999999995,0.6318961962243436,-2.0891000000000157,0.8755899998560123,Colobanthus apetalus,17,75
22.6566,0.26647222640914064,27.317099999999993,0.29302466355829765,25.43524999999999,0.2048338214123676,25.220276666666656,0.12834073710383573,4.660499999999992,0.3887169289481068,33.89709999999999,0.6669530841194294,15.933599999999995,0.35793736764853157,Colubrina asiatica,60,194
13.603599999999988,0.8721626612666397,18.00309999999999,1.4284820443222066,15.403699999999988,0.7064172529994833,15.577666666666655,0.6895893142379749,4.3995000000000015,1.5721964099792214,31.43149999999999,2.3148685419190356,5.397399999999989,0.8347155144059508,Comesperma calymega,6,333
15.963099999999988,0.47862037928557427,21.008199999999995,0.4522801314642474,18.44309999999999,0.42653760012960557,18.505946666666656,0.3684782702051663,5.045100000000005,0.6483952547685753,36.9378,0.6777540191769552,5.049999999999989,0.4497357693827104,Comesperma integerrimum,15,220
6.646199999999987,0.8938033589355362,15.129699999999987,2.871322413523499,9.999899999999988,1.650482985093783,10.304171428571415,1.1858860229959236,8.483500000000001,2.9194487375069538,25.653199999999988,2.229416977610975,-3.4819000000000093,1.1351259405462055,Comesperma retusum,7,146
24.463099999999987,0.9972275832791867,27.460899999999988,0.5646414880346788,26.291249999999987,0.28672835690013254,26.160629999999987,0.29846873653146144,2.997800000000002,1.139426809169177,37.2588,0.8093810336656375,14.072799999999985,1.1106275944949577,Comesperma secundum,10,110
9.579099999999986,1.7496498119522308,18.979699999999994,0.9125297916345653,15.545299999999992,0.4668788771039933,15.151842424242412,0.37725638571451736,9.400600000000006,1.966562230646927,33.724899999999984,1.1044046811290236,-0.21640000000001366,1.7507816186710081,Comesperma volubile,33,672
12.906799999999981,0.9137443234782275,26.67869999999999,1.1419195638442659,17.395599999999984,0.5282799633903624,18.15129999999999,0.5453612925420516,13.77190000000001,1.4714705622660613,35.9555,1.2823939660978947,1.6526999999999992,0.6185590718155491,Commelina cyanea,29,102
16.93009999999999,1.3923155290854616,26.522599999999983,1.2303507642144156,21.253599999999988,1.1995941255549991,21.54650909090908,0.9092889284745276,9.592499999999994,1.7808608073668204,34.5136,1.8197270252558393,5.539799999999987,1.3893618269861456,Commelina diffusa,11,228
19.526099999999985,1.3310523996035954,28.467599999999983,0.3796766971969625,25.839899999999986,0.499967956931201,25.254311428571416,0.3628327973245041,8.941499999999998,1.377107175994001,39.32190000000001,0.9394215788999628,6.167399999999989,1.3075270042591365,Commelina ensifolia,35,675
21.09999999999997,0,26.80000000000001,0,25.549999999999983,0,24.749999999999986,0,5.700000000000042,0,31.30000000000001,0,13,0,Commelina undulata,11,4
18.295299999999987,0.9806577382551,26.033299999999986,0.9517283734852593,21.86159999999999,0.6743962116221075,22.01884999999999,0.5972352885914549,7.7379999999999995,1.3081158844564096,39.651199999999996,1.4338041548113725,4.863399999999983,0.6676722446127562,Commicarpus australis,14,137
22.5,0,22.899999999999977,0,22.80000000000001,0,22.766666666666666,0,0.39999999999997726,0,33.19999999999999,0,11,0,Commicarpus insularum,23,12
14.856299999999989,0.4830047656116908,19.87729999999999,0.9027456228969822,17.26959999999999,1.0348655887538185,17.26389999999999,0.5933550524289267,5.021000000000002,0.9953942986624996,33.819399999999995,1.3216998640124542,5.879599999999988,0.564555190005868,Conostylis aculeata,9,528
17.611999999999988,0.3860635246239262,21.367199999999993,0.6048884608339407,19.25439999999999,0.32682940115212883,19.27869999999999,0.21035186689903188,3.7552000000000048,0.722395192962151,35.7865,1.0754740324128673,6.721199999999988,0.753151908845617,Conostylis candicans,20,187
12.974699999999984,1.6639106071266316,23.495599999999985,2.052967441367566,17.24549999999999,0.6475794230124314,17.710161538461527,0.734249329745747,10.520900000000003,2.6042686891727183,37.7361,2.370279522548986,3.156499999999987,1.3098524586622207,Convolvulus erubescens,13,80
8.836199999999991,1.357885640771492,15.088499999999986,0.9824678076115194,11.888599999999984,0.525534229357351,11.947546666666653,0.4535737343699345,6.252299999999995,1.6562602174501124,26.578699999999987,1.3325359139482738,-0.9940000000000109,1.0939656122386836,Coprosma quadrifida,15,211
23.35409999999999,1.2042397532814557,28.27789999999999,0.45013799463521637,26.807699999999986,0.36850577540454493,26.443591666666656,0.42882118947540177,4.923800000000001,1.2624529089622891,38.7982,0.8855964323782248,12.814599999999992,1.1920939257994418,Corchorus aestuans,12,245
22.93859999999999,1.4584090636707492,28.45769999999999,0.4792184891678947,26.508199999999988,0.45856629078361455,26.254372727272717,0.5205333560174534,5.519099999999999,1.5136037084343377,39.769000000000005,0.777395229817718,7.62129999999999,1.946377325878694,Corchorus sidoides,11,636
20.67969999999999,1.0520098072901374,27.63509999999999,0.5201428059086617,24.605199999999986,1.3635586720974822,24.490399999999987,0.7364704618230331,6.9554,1.135940667993358,36.77270000000001,1.2899102986559112,10.756199999999987,1.4717022346478479,Cordia dichotoma,11,180
21.03619999999998,0.8399375304479828,27.644199999999987,0.07715123014127576,26.07929999999999,0.16025664476767523,25.671304464285704,0.08982770077350051,6.608000000000008,0.8442919097260315,36.98080000000001,0.8683232954063604,12.9563,1.0701334007942513,Cordia subcordata,112,187
7.544199999999991,2.1499601597910334,15.566799999999988,1.1636029098157719,12.839049999999988,0.7982573596981807,12.363879999999988,0.8360319940618866,8.022599999999997,2.3276398233290183,27.06989999999999,1.1869257697020419,-1.594400000000011,2.032835719152204,Coronidium scorpioides,10,638
11.714299999999989,0.3282884147868783,18.444299999999984,0.45269464591757796,14.157399999999985,0.1006994557104602,14.163218604651151,0.1309279549499061,6.729999999999993,0.5460935984043551,25.374799999999997,0.8351181846794999,4.8257999999999885,1.0500080365772821,Correa alba,86,322
11.039699999999991,1.206627473522737,17.229299999999988,0.335982729309696,14.714099999999988,0.8025554717807902,14.445881818181807,0.39105924301366723,6.189599999999997,1.2403266707808274,30.124799999999993,1.271188766816672,5.19169999999999,1.515089636492378,Correa backhouseana,22,266
9.504599999999982,1.373399091693698,17.65729999999999,0.6182466651256118,14.157999999999989,0.24160789385774434,14.071774468085096,0.2326100997273406,8.152700000000006,1.5027078361547372,29.766999999999992,0.8842923571834027,0.2476999999999893,1.2236960987688672,Correa reflexa,47,757
25.79489999999998,0.6888530383968032,28.61889999999999,0.2600392478269597,27.45359999999999,0.42716449935535095,27.391981818181808,0.2706329138794865,2.824000000000008,0.726410126355401,39.8215,0.33475335668191486,13.739199999999988,0.8612578737666968,Corymbia cadophora,11,119
19.552199999999985,1.8201780704667931,25.61589999999999,1.0990200339552656,22.788699999999988,1.0749827430698122,22.71688333333332,0.9449043264429342,6.063700000000001,2.0082842217961887,34.08819999999999,1.1864857809971938,7.760899999999985,2.532060923935782,Corymbia clarksoniana,6,589
23.210199999999993,1.2716261215439806,28.043399999999988,0.592661528773118,26.46364999999999,0.47395232704176754,26.13330999999999,0.48909892829739565,4.833199999999994,1.3478629360934617,38.3699,0.7903724936247944,12.76269999999999,1.0693559894778855,Corymbia confertiflora,10,288
26.446699999999986,0.48411101358415526,28.324599999999997,0.3202145802073617,27.517249999999997,0.3243379913495108,27.460449999999994,0.2687449621630562,1.8779000000000146,0.5264967129895426,39.8215,0.48047747981420974,14.794999999999982,0.6965631343964546,Corymbia dendromerinx,6,30
25.46349999999999,0.6090227078349876,27.858299999999986,0.11723845297023953,27.08119999999999,0.24918598205688355,26.96063333333332,0.203714365905327,2.394799999999998,0.609002334842688,37.4713,0.2726548195991632,15.324899999999982,1.482466761076863,Corymbia disjuncta,12,127
25.52749999999999,0.31485374840214375,28.317199999999985,0.41828114841469527,26.602499999999985,0.11865002245186504,26.71215714285713,0.14323473550351137,2.789699999999994,0.5133297355671222,38.307900000000004,0.5097523295066346,12.895199999999983,0.3598700688671832,Corymbia ferruginea,21,257
25.820599999999992,0.6246165109775671,28.28209999999999,0.442385912179961,27.01239999999999,0.23502441676658992,27.04752999999999,0.2485179274423883,2.4614999999999996,0.7310281473049837,39.3434,0.816335006503363,13.907099999999993,1.0019198737590882,Corymbia greeniana,10,377
17.826299999999986,1.299371646865005,23.10859999999999,1.0629938833295292,20.393899999999988,0.9501555586247895,20.45685714285713,0.7470232100339258,5.282300000000001,1.5907945616380932,30.08189999999999,1.0362703538393083,7.384499999999989,1.8617776360150966,Corymbia intermedia,7,364
26.209299999999995,0.27143541992007497,27.245599999999992,0.130221340791737,26.815949999999994,0.20806582825848077,26.780916666666663,0.16108778868850762,1.0362999999999984,0.2801263657365742,36.51440000000001,0.4471382029893878,16.88319999999999,0.7673112318521954,Corymbia papillosa,6,56
22.81179999999999,1.489812169469795,28.390299999999986,0.46122514961636335,26.807999999999993,0.1562703440209319,26.628885714285705,0.22184375490503647,5.578499999999998,1.532323649156979,38.89769999999999,0.882373669877614,11.293099999999995,1.5048012549226601,Corymbia polycarpa,28,469
26.30599999999999,0.21980061945387988,27.872799999999994,0.12797084252491753,27.304499999999994,0.14099514044685976,27.20528999999999,0.0966369732794059,1.5668000000000015,0.25357851261899167,37.3365,0.2941160557573337,14.979099999999987,0.8046618362210773,Corymbia polysciada,20,151
16.042899999999992,3.078916906855281,26.496799999999986,0.4877783181812064,23.588299999999986,1.3730325299599893,22.773172727272716,1.0217037921466372,10.453899999999992,3.1018940240660235,34.898999999999994,1.04257659956761,5.5821999999999905,2.6227775586431528,Corymbia tessellaris,11,220
15.798699999999984,0.9593376040991183,26.681499999999993,1.473940382189947,20.83284999999999,1.5509089903009148,20.932558333333322,0.9984941793081344,10.882800000000008,1.7356660671617374,39.0825,0.6954332299921987,5.495399999999991,0.5518182158495154,Corynotheca micrantha,12,228
9.286999999999992,2.4789910036941287,21.69999999999998,1.0281230651225766,15.492599999999989,0.3319268223801985,15.807192156862733,0.3272542985889672,12.412999999999991,2.604187549465826,34.7818,1.7255800144839502,0.2757999999999922,1.270885325082291,Cotula australis,51,423
