species_work,lower_limit_islands,upper_limit_islands,upper_limit_max_islands,lower_limit_min_islands,diff_islands,number_of_islands,number_of_mainland,lower_limit_mainland,upper_limit_mainland,upper_limit_max_mainland,lower_limit_min_mainland,diff_mainland,lower_limit_sd,upper_limit_sd,upper_limit_max_sd,lower_limit_min_sd,diff_sd,min,max,abs_max,abs_min,diff,lower_limit_std,upper_limit_std,upper_limit_max_std,lower_limit_min_std,diff_std
Perotis rara,21.30000000000001,28.30000000000001,35.19999999999999,15.399999999999975,7,16,507,19.605699999999988,27.995099999999987,39.2851,6.044999999999988,8.389399999999997,1.7072059225711649,0.5470880142127884,1.0553585986629272,1.29598401787004,1.7781927931497217,1.6943000000000232,0.3049000000000248,-4.085100000000011,9.354999999999986,-1.3893999999999966,0.9924403246260389,0.5573143481104208,-3.870816995451191,7.218453214704764,-0.7813550956636967
Persoonia falcata,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886,39,459,19.13809999999999,28.422999999999984,38.8569,7.343299999999994,9.284899999999997,0.7056034766540354,0.414539313989443,0.7625443356709625,1.3156998807388316,0.7938212280747688,4.561899999999998,-1.0230000000000068,-3.7568999999999804,10.256699999999972,-5.584900000000008,6.465245922019094,-2.4677997127820293,-4.926795497988042,7.795622808934451,-7.035463152761612
Persoonia juniperina,13.199999999999989,15.599999999999966,21.19999999999999,9.5,2.3999999999999773,9,367,10.144699999999986,14.887599999999988,25.73319999999999,2.706699999999988,4.7429000000000014,1.3653190125410262,0.7046153012266497,1.938627358735051,1.5746569958739114,1.448919928415286,3.0553000000000026,0.7123999999999775,-4.533200000000001,6.793300000000012,-2.342900000000024,2.237792026578253,1.0110481545884336,-2.3383555274686216,4.31414588561227,-1.6169975676727029
Petalostigma banksii,26.5,26.59999999999997,30.5,22.09999999999997,0.0999999999999659,8,204,22.080299999999987,27.085799999999985,36.7997,11.08819999999999,5.005499999999998,1.1403342809335653,0.35909233813506464,0.6412652580103899,1.1791909307873982,1.1597434003928435,4.419700000000013,-0.48580000000001533,-6.299700000000001,11.01179999999998,-4.905500000000032,3.8757933299889107,-1.3528553756479549,-9.823859816678128,9.338436815017658,-4.229814973155594
Petalostigma pubescens,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977,23,718,18.428699999999992,28.05199999999999,38.1757,5.857099999999995,9.6233,0.9515733297028666,0.5230961953882214,0.5571983309199532,1.297834336101474,1.0608546189382049,4.071300000000008,-0.6520000000000117,-3.0756999999999763,10.942900000000016,-4.723300000000023,4.278493178524971,-1.2464246648097355,-5.519937568588714,8.43166165018493,-4.452353711508096
Petalostigma quadriloculare,26.5,27.5,35.10000000000002,17.599999999999966,1,15,285,25.496999999999993,28.32149999999999,37.9662,13.33889999999999,2.824499999999998,1.0045995322616026,0.4423838304611225,0.5702655195282006,0.6122185897223351,1.0892640847132795,1.0030000000000072,-0.8214999999999897,-2.866199999999978,4.261099999999976,-1.8244999999999978,0.9984077911543574,-1.856984689389963,-5.026079785380114,6.960095742817202,-1.6749840792559043
Petrorhagia dubia,13.699999999999989,20.19999999999999,28.5,9.899999999999975,6.5,19,395,11.855799999999986,19.625099999999986,34.211099999999995,1.614899999999989,7.7693,1.3648403383360082,0.9250598498074208,1.974301054716503,1.450811098262914,1.622775681020305,1.8442000000000025,0.5749000000000031,-5.711099999999995,8.285099999999986,-1.2693000000000003,1.351220320941292,0.6214733026405652,-2.8927199255435094,5.710667646477137,-0.7821783471649882
Phaleria octandra,21,26.399999999999977,30.09999999999997,14.399999999999975,5.399999999999977,10,129,20.226399999999995,26.555099999999992,32.6964,12.09399999999999,6.328699999999999,1.2265673677004056,0.2390630484645039,2.3022831162886113,2.0474560010110285,1.238782019118331,0.7736000000000054,-0.15510000000001511,-2.5964000000000276,2.305999999999985,-0.9287000000000214,0.6307032294935149,-0.64878282526814,-1.1277500936485807,1.1262757289344865,-0.7496879884170405
Pheladenia deformis,13.199999999999989,18,28.5,9.5,4.800000000000011,7,354,13.74559999999999,18.892399999999988,33.57039999999999,4.365999999999991,5.146799999999998,1.081716575980396,1.4032074797517404,2.316525443445454,1.0468715011594931,1.7179176351039074,-0.5456000000000021,-0.8923999999999879,-5.070399999999992,5.134000000000009,-0.3467999999999867,-0.5043835068400487,-0.635971524437622,-2.188795298729203,4.904135793470065,-0.20187230919194252
Philydrum lanuginosum,21,27.399999999999977,35.10000000000002,14.399999999999975,6.399999999999977,12,358,15.79769999999999,27.596099999999986,37.3777,5.8154999999999895,11.798399999999994,2.3392128220037227,0.48622135000553046,0.8003957417074002,2.5592654394551544,2.382106603800902,5.20230000000001,-0.19610000000000838,-2.2776999999999745,8.584499999999986,-5.3984000000000165,2.223953267981758,-0.40331425182744,-2.845717288726694,3.3542827827298574,-2.2662293918275114
Phragmites australis,12.800000000000011,26.399999999999977,30.09999999999997,6.300000000000011,13.599999999999966,26,405,11.856599999999988,24.725199999999997,37.87029999999999,1.3315999999999897,12.86860000000001,0.9204692844976932,1.6581418499013905,0.8712330095657266,1.0028894391842138,1.8509348989091976,0.9434000000000236,1.6747999999999799,-7.770300000000024,4.968400000000022,0.7313999999999563,1.024911983363838,1.0100462756546311,-8.918739206028471,4.954085471317254,0.3951516611583631
Phragmites karka,24.5,27.19999999999999,30.5,17.899999999999977,2.6999999999999886,8,125,23.008699999999987,28.230099999999993,38.7874,10.697099999999992,5.221400000000005,2.1562522426037622,0.5609801143433637,1.0048437445448688,3.5266242596381985,2.1688582217346544,1.4913000000000132,-1.0301000000000045,-8.287399999999998,7.202899999999985,-2.5214000000000167,0.6916166719897333,-1.8362504724534723,-8.247451452020204,2.0424347675584076,-1.1625471756210044
Phyla nodiflora,21,27.399999999999977,34.5,14.399999999999975,6.399999999999977,10,237,19.261099999999985,27.766699999999982,37.2407,9.766599999999984,8.505600000000003,1.5407240572602952,0.3391402749986015,1.2864869057081585,2.33758181220011,1.544614668606535,1.7389000000000152,-0.36670000000000513,-2.740699999999997,4.633399999999991,-2.1056000000000257,1.1286252017717664,-1.081263497829968,-2.130375356204153,1.9821338341262498,-1.3631878829038833
Phyllangium paradoxum,14.199999999999989,20.399999999999977,24.80000000000001,10.300000000000011,6.199999999999989,10,100,13.751699999999982,18.29969999999998,31.575499999999987,4.734199999999997,4.547999999999999,1.2318825612227149,0.6346437446967235,1.3311806007419835,1.7134311209401445,1.3763176414804252,0.4483000000000068,2.100299999999997,-6.775499999999976,5.5658000000000145,1.6519999999999895,0.3639145598059632,3.3094157431641675,-5.089842802864913,3.248336003694219,1.2003043121811827
Phyllanthus aridus,27.19999999999999,27.5,33,20.09999999999997,0.30000000000001137,8,90,25.384799999999988,27.82149999999999,38.0075,13.59609999999999,2.4367000000000014,0.8051317887136211,0.5872244737598964,0.6305801942508066,1.006910452154836,0.9405890802139996,1.8152000000000008,-0.3214999999999897,-5.0075,6.50389999999998,-2.13669999999999,2.2545377358658145,-0.5474908052477462,-7.9410993964842485,6.459263568156758,-2.271661499104216
Phyllanthus calycinus,16.099999999999966,23.69999999999999,27.80000000000001,11.800000000000011,7.600000000000023,25,390,14.661399999999992,20.540099999999985,33.32649999999999,5.283999999999989,5.878699999999993,0.34581733564069783,0.8230306005060593,0.9090732446641338,0.31003245010824304,0.8837518471422418,1.4385999999999743,3.159900000000004,-5.526499999999977,6.516000000000022,1.7213000000000296,4.159999663795546,3.8393469186407736,-6.07926812546529,21.01715480984349,1.9477187013143324
Phyllanthus fuernrohrii,21.899999999999977,24.5,29.69999999999999,16.80000000000001,2.6000000000000227,6,221,19.08819999999999,25.10659999999999,37.7383,5.76319999999999,6.018400000000001,1.6468311427747606,1.356472062541816,0.801976481124155,0.6626196683051471,2.0284467052491273,2.8117999999999874,-0.6065999999999896,-8.038300000000014,11.03680000000002,-3.418399999999978,1.707400307758548,-0.4471894532522227,-10.023111885690815,16.656312101676697,-1.685230374135041
Phyllanthus gunnii,13.199999999999989,14.399999999999975,20.19999999999999,9.5,1.1999999999999886,13,232,12.304499999999988,21.699299999999987,32.03159999999998,3.074199999999992,9.394800000000002,0.8717968684159109,1.465194972113377,1.131132574414203,1.3093925572069138,1.6246884540035949,0.8955000000000002,-7.299300000000011,-11.831599999999995,6.425800000000008,-8.194800000000013,1.0271888239598277,-4.981794326984074,-10.459958688863159,4.907466416112052,-5.043920869755797
Phyllanthus maderaspatensis,22.09999999999997,27.399999999999977,33,15.399999999999975,5.300000000000011,14,506,21.160599999999988,28.32829999999999,39.7976,7.466999999999989,7.1677000000000035,1.382663877954223,0.5395926892298227,0.7829605783609209,1.3970621971776294,1.4764913601971223,0.9393999999999814,-0.9283000000000143,-6.797600000000003,7.9329999999999865,-1.8676999999999921,0.6794131350201389,-1.72037171468169,-8.681918589350122,5.678344182547047,-1.2649582993500488
Phyllanthus novae-hollandiae,23.5,26.399999999999977,29.69999999999999,17.899999999999977,2.8999999999999773,24,124,21.62739999999999,26.78289999999999,33.9587,11.58559999999998,5.155499999999996,0.35838202755951953,0.21014697654678252,1.0332337014837956,0.7047760987358642,0.40501084403233045,1.8726000000000091,-0.38290000000001356,-4.258700000000012,6.314399999999997,-2.255500000000019,5.225150414913066,-1.8220580961571584,-4.121719988308765,8.959441177596611,-5.568986690687154
Phyllanthus reticulatus,23.69999999999999,28.30000000000001,35.19999999999999,18.399999999999977,4.600000000000023,20,52,22.651599999999995,28.60909999999999,39.9908,11.708999999999993,5.957499999999999,1.0694115583259196,0.2587163004608098,0.8314485351882377,1.759003437487564,1.0932515487978716,1.0483999999999938,-0.3090999999999795,-4.7908000000000115,6.690999999999985,-1.357499999999976,0.9803522243963607,-1.194744975285397,-5.761992230722239,3.8038583992518715,-1.241708737108737
Phyllanthus scaber,16.399999999999977,16.69999999999999,23.399999999999977,10.599999999999966,0.30000000000001137,16,50,15.763499999999974,21.27179999999998,32.93269999999999,7.030699999999992,5.508300000000007,0.23514472786572355,0.38229688843999565,0.3786344861130237,0.7789571774393524,0.4328376814216296,0.6365000000000034,-4.5717999999999925,-9.532700000000013,3.5692999999999735,-5.208299999999996,2.7068435927828616,-11.958768533679997,-25.17652340086758,4.582151757986555,-12.032917242541464
Phyllanthus virgatus,21.30000000000001,28.30000000000001,35.19999999999999,15.599999999999966,7,26,606,15.16089999999999,27.967299999999987,38.4103,3.4247999999999905,12.8064,1.8456510010339464,0.5031041878416712,0.9207995339821688,1.5698437404306749,1.8729460662194632,6.139100000000022,0.332700000000024,-3.210300000000011,12.175199999999975,-5.8064,3.326251819309748,0.6612944357058819,-3.486426612442419,7.7556763685663395,-3.1001426601248605
Physalis angulata,24.59999999999997,28.30000000000001,35.19999999999999,19.09999999999997,3.7000000000000455,14,378,18.792699999999993,28.252499999999987,38.8366,7.976199999999987,9.459799999999996,2.17676250542061,0.4917271047497225,1.0421355413219973,2.57319935390069,2.198599053442396,5.807299999999977,0.0475000000000243,-3.6366000000000085,11.123799999999981,-5.7597999999999505,2.6678610944182206,0.09659829515438381,-3.489565278031697,4.32294527943881,-2.6197591557140454
Picris angustifolia,11.599999999999966,22.5,30.09999999999997,8.099999999999966,10.900000000000034,9,401,7.41299999999999,20.11899999999999,30.228899999999992,-2.325000000000012,12.706,2.083370209883838,1.6680291728028376,2.382727886726095,2.302763061567064,2.4819153700124215,4.186999999999976,2.381000000000011,-0.12890000000002289,10.424999999999978,-1.8059999999999654,2.00972442638192,1.4274330682113598,-0.054097658703752986,4.5271700653846745,-0.7276638123204526
Pimelea clavata,15.699999999999989,16.69999999999999,21.30000000000001,10.5,1,13,81,14.817699999999988,16.526099999999985,26.180099999999992,7.353099999999991,1.7083999999999966,0.26081551858494706,0.2379188840663916,0.5471868085063861,0.6749266003914186,0.3437260356557092,0.8823000000000008,0.17390000000000327,-4.880099999999981,3.1469000000000094,-0.7083999999999966,3.3828508548376024,0.7309213839094681,-8.918526404758945,4.66258108389118,-2.060943677567563
Pimelea ferruginea,15.699999999999989,16.69999999999999,22.5,10.399999999999975,1,20,143,15.097199999999985,19.72499999999999,31.948599999999985,8.35969999999999,4.62780000000001,0.35136251310522704,0.4863244919922438,1.2539020337770856,1.2071218053920905,0.5761936819847704,0.6028000000000038,-3.025000000000002,-9.448599999999985,2.040299999999986,-3.6278000000000103,1.715607036939298,-6.220126787380156,-7.535357424645285,1.6902188253796537,-6.296146787836348
Pimelea gilgiana,19.5,21.69999999999999,28.399999999999977,12.399999999999975,2.1999999999999886,6,42,18.8881,21.39739999999999,32.21259999999999,9.72859999999998,2.5092999999999925,0.9223660602760456,0.43950700381951185,1.8623828042885624,2.2801757040283612,0.9578731810793284,0.6118999999999986,0.3025999999999982,-3.8126000000000104,2.671399999999995,-0.3093000000000039,0.6634025538806894,0.6884986982466019,-2.047162372429893,1.171576381276435,-0.3229028707657163
Pimelea linifolia,12.199999999999989,22.5,30.09999999999997,6.300000000000011,10.300000000000011,27,1327,8.128899999999987,22.01339999999999,32.13389999999999,-1.1224000000000116,13.884500000000005,1.450233763214736,0.8998167091747706,1.4454515281115894,1.4275770438810709,1.691351654866731,4.071100000000001,0.4866000000000099,-2.0339000000000205,7.422400000000023,-3.584499999999993,2.80720260640987,0.5407767993620332,-1.4071035662172704,5.199299072378731,-2.1193109012462767
Pimelea microcephala,16.80000000000001,22.09999999999997,30.399999999999977,12.5,5.2999999999999545,33,651,15.676199999999993,24.159499999999987,38.8686,3.978899999999988,8.483299999999996,0.6724326923385864,1.3451762892830268,1.0093229278941305,0.7039462552853941,1.5012877722059068,1.1238000000000188,-2.0595000000000176,-8.468600000000023,8.521100000000011,-3.1833000000000418,1.6712453347437157,-1.5310260940576959,-8.390377119113962,12.10475932789128,-2.120379622703968
Pimelea serpyllifolia,14,16.899999999999977,24.30000000000001,9.599999999999966,2.8999999999999773,41,399,13.806699999999989,17.4457,30.957799999999978,5.401599999999989,3.6390000000000087,0.15890361972076036,0.22201531659055465,0.7262965418247959,0.49751880865447445,0.2684605577567661,0.19330000000001135,-0.5457000000000214,-6.657799999999966,4.198399999999977,-0.7390000000000314,1.2164606466466616,-2.457938525955004,-9.166779155071378,8.438675939417108,-2.7527321189192686
Pipturus argenteus,21.30000000000001,26.399999999999977,30.09999999999997,15.599999999999966,5.099999999999966,32,244,16.593999999999983,27.0158,35.800200000000004,5.850499999999985,10.421800000000015,1.3276017951654515,0.3739387519236143,0.9635498888943872,1.565640757319821,1.3650304275246288,4.706000000000028,-0.6158000000000214,-5.700200000000034,9.74949999999998,-5.321800000000049,3.54473759913344,-1.6467937512018356,-5.915832761436623,6.227162875275354,-3.898667672669172
Pisonia aculeata,23.5,26.59999999999997,29.69999999999999,17.899999999999977,3.099999999999966,7,148,21.206299999999995,27.16799999999999,35.3495,11.747099999999994,5.961699999999994,1.5153899553305434,0.4268468088181038,1.6760575523886174,2.116750392044895,1.5010317139241922,2.2937000000000047,-0.5680000000000192,-5.64950000000001,6.152899999999983,-2.8617000000000283,1.5136038033851775,-1.330688172585276,-3.370707641840031,2.906766911735847,-1.9064886993750454
Pithocarpa cordata,16.19999999999999,19.5,28.09999999999997,11.5,3.3000000000000114,18,45,14.8397,19.58269999999999,29.41279999999999,7.379999999999987,4.742999999999991,0.3365816352643049,0.3672949980813952,0.7714605053476942,1.8209271747589928,0.4838854669703756,1.360299999999988,-0.08269999999998845,-1.3128000000000206,4.120000000000013,-1.4429999999999792,4.04151580917894,-0.22515961402137455,-1.7017073342054587,2.2625836206466152,-2.9821106408395655
Pittosporum angustifolium,15.800000000000011,17.099999999999966,25.899999999999977,9.599999999999966,1.2999999999999543,16,1188,15.202299999999989,23.58869999999999,37.4438,4.210499999999989,8.386400000000004,0.6517587740103697,1.7219603530445913,1.090077900807932,0.7853894489911263,1.8244954984389024,0.5977000000000228,-6.488700000000023,-11.543800000000026,5.389499999999977,-7.086400000000049,0.9170570828257283,-3.7682052252407425,-10.58988535722458,6.862200666081103,-3.8840326030200694
Pittosporum bicolor,11.599999999999966,14,20.19999999999999,6.899999999999977,2.400000000000034,20,240,5.9827999999999815,13.96889999999999,24.70359999999999,-2.15010000000001,7.986100000000008,0.9740394822146148,0.9543970157453672,0.9075630615614088,0.7758362661747055,1.357482798988462,5.617199999999984,0.03110000000000923,-4.503600000000002,9.050099999999986,-5.586099999999974,5.766912022116902,0.0325860197453789,-4.962299801241166,11.66496127413829,-4.115042933997025
Pittosporum ferrugineum,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,8,118,22.07989999999999,27.093399999999995,35.4266,14.239599999999983,5.013500000000001,1.1527857150853709,0.5917995156019212,2.1459630932515146,2.2215821540666156,1.2194649830334738,1.3200999999999858,-0.6934000000000182,-5.726600000000012,3.660399999999994,-2.0135000000000014,1.1451391032393425,-1.1716805805336945,-2.6685454274626865,1.6476545750512157,-1.6511339218542624
Pittosporum ligustrifolium,15.800000000000011,18.59999999999997,24.80000000000001,11.800000000000011,2.7999999999999545,6,38,16.63679999999999,19.99609999999999,31.19329999999999,9.600799999999994,3.359300000000002,1.0246539297127004,0.3260691814801149,2.0219132630365917,0.8416101637145716,1.0391984620097587,-0.8367999999999789,-1.3961000000000219,-6.393299999999979,2.199200000000017,-0.5593000000000474,-0.8166659744667223,-4.281606724262478,-3.162005075528443,2.6130863133752102,-0.5382032599609402
Pittosporum spinescens,23.69999999999999,27.30000000000001,33,17.899999999999977,3.6000000000000227,7,217,18.35319999999999,26.521899999999988,35.375099999999996,6.7141999999999875,8.168699999999998,2.4880434321209344,1.4182389755579936,2.0233496815760614,2.1048488660112312,2.735396260636236,5.346799999999998,0.7781000000000233,-2.375099999999996,11.18579999999999,-4.568699999999975,2.148997855492464,0.5486381444945742,-1.173845540208326,5.3143007940506,-1.6702150491853507
Pittosporum undulatum,15.699999999999989,22.5,30.09999999999997,7.399999999999977,6.800000000000011,14,318,12.16949999999999,19.36409999999999,28.501599999999986,1.9868999999999903,7.194599999999999,0.9639652374328508,0.98125636510244,1.0894422078863644,1.442351818652011,1.3489887362801083,3.530499999999998,3.13590000000001,1.5983999999999838,5.413099999999987,-0.39459999999998807,3.6624764700043766,3.195800925757697,1.4671728233304386,3.7529678473723185,-0.2925154149827179
Planchonella chartacea,21,26.30000000000001,30.09999999999997,14.399999999999975,5.300000000000011,7,118,20.169899999999995,25.636399999999995,31.32139999999999,12.049299999999988,5.466499999999999,1.0051737980888484,0.8943684559145301,2.0929219675760424,1.961154159069512,1.249924021714946,0.8301000000000052,0.6636000000000166,-1.2214000000000205,2.3506999999999874,-0.16649999999998766,0.8258273361067373,0.7419760788873722,-0.5835860194131405,1.198630912888204,-0.13320809673818648
Planchonella obovata,24.59999999999997,26.399999999999977,29,20.09999999999997,1.8000000000000114,27,77,21.58049999999999,26.398799999999977,29.29330000000001,14.150099999999991,4.818299999999987,1.4507910065011334,0.01177704116909789,0.05086941809867917,1.665086334849487,1.450654855404805,3.0194999999999794,0.001200000000000756,-0.2933000000000092,5.949899999999978,-3.018299999999976,2.081278410514892,0.10189316508033187,-5.765743170701314,3.5733282265737953,-2.0806465361174555
Planchonella pohlmaniana,23.5,26.69999999999999,29.69999999999999,17.899999999999977,3.1999999999999886,7,203,19.75449999999999,26.535699999999988,34.76839999999999,9.406799999999986,6.781199999999998,1.5749031938725826,0.8819032051553408,1.6387149925557003,2.123865477040524,1.6771581378687619,3.7455000000000105,0.16430000000000078,-5.068400000000004,8.493199999999991,-3.5812000000000097,2.3782414148199638,0.18630162475830953,-3.0929112280198585,3.99893500403554,-2.1352786711876774
Planchonia careya,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977,33,284,21.335399999999986,28.333399999999987,38.869800000000005,11.337899999999983,6.998000000000002,0.7281600490668667,0.3802223152433419,0.8574632372313172,0.8647666803314179,0.8053847804898273,1.1646000000000143,-0.9334000000000096,-3.7697999999999823,5.462100000000028,-2.0980000000000247,1.5993736562345642,-2.4548795864404607,-4.396456706613308,6.3162701850477205,-2.6049660371332584
Plantago bellidioides,14,14.599999999999966,21.19999999999999,9.899999999999975,0.5999999999999659,10,36,12.758599999999984,14.378599999999985,20.25539999999999,7.983199999999987,1.619999999999997,0.1349231049310898,0.04883056854495324,0.3379423694138581,0.2315845232121313,0.1396406083469289,1.2414000000000165,0.2213999999999814,0.9445999999999977,1.9167999999999887,-1.020000000000031,9.200796265651055,4.534045099150574,2.795151142599707,8.276891622175464,-7.304465456537549
Plantago debilis,16.5,22.69999999999999,30.09999999999997,9.599999999999966,6.199999999999989,24,505,10.835299999999988,22.385999999999992,36.7461,0.7843999999999902,11.550700000000006,1.534867984463069,0.7219038337238185,0.8839152086575377,1.3791514415388535,1.668665321133615,5.664700000000012,0.3139999999999965,-6.646100000000029,8.815599999999975,-5.3507000000000176,3.690675717613362,0.43496098140978245,-7.518933869340153,6.392046394965553,-3.2065746990924437
Plantago hispida,11.599999999999966,17.599999999999966,23.899999999999977,8.099999999999966,6,19,239,9.390299999999986,18.413199999999986,32.32639999999999,-1.2275000000000087,9.0229,1.6208278727221448,1.7400786285779233,2.500374954864759,1.6289650939407128,2.310658939509405,2.2096999999999802,-0.8132000000000197,-8.426400000000015,9.327499999999974,-3.0229,1.3633156470149033,-0.46733520350434177,-3.3700545526603967,5.7260281602691325,-1.3082415359152124
Plantago triantha,11.599999999999966,12.599999999999966,17.80000000000001,8,1,14,57,11.602799999999997,12.640999999999984,18.80189999999999,6.527099999999988,1.0381999999999898,0.2136300489111801,0.07851856573553279,0.27738661347176047,0.40708882484209247,0.2227787925058979,-0.002800000000030778,-0.04100000000001813,-1.0018999999999778,1.4729000000000116,-0.0381999999999898,-0.013106770392562705,-0.5221694973150025,-3.6119262838975352,3.6181292880524083,-0.1714705406663809
Plantago varia,11.599999999999966,21.69999999999999,27.69999999999999,8.099999999999966,10.100000000000025,24,369,7.650099999999989,17.556399999999986,30.99609999999999,-1.4291000000000114,9.906299999999996,1.7275312889653676,1.8538759116769097,2.3603783968203427,1.2037492272903882,2.4934971100520307,3.9498999999999773,4.143600000000003,-3.2961000000000027,9.529099999999977,0.19370000000002818,2.286441944774039,2.2351010517483556,-1.3964286423058978,7.916183690061227,0.07768206316308357
Platycerium bifurcatum,21,24.80000000000001,29.69999999999999,14.399999999999975,3.8000000000000114,7,96,15.83439999999999,22.90929999999999,28.949099999999987,5.747199999999992,7.074900000000002,1.428613865807547,1.6266497777639497,1.0838699017704847,1.7526848159506767,1.9775921877022244,5.16560000000001,1.8907000000000203,0.7509000000000015,8.652799999999983,-3.274899999999991,3.6158125884352046,1.1623276416630035,0.6927953242113448,4.9368830729024165,-1.656003710150734
Platysace compressa,16.099999999999966,16.69999999999999,22.19999999999999,11.399999999999975,0.6000000000000227,12,126,14.431499999999986,17.03269999999999,28.06049999999999,6.309299999999983,2.601200000000005,0.9081533419486456,0.546167564955118,2.5016130431819104,1.594756017940288,1.0471461574560972,1.6684999999999803,-0.33270000000000266,-5.860500000000002,5.090699999999993,-2.001199999999982,1.837244794386641,-0.6091537127938799,-2.342688456942876,3.192149734963786,-1.91109902447776
Platysace lanceolata,16.399999999999977,22.5,30.09999999999997,9.099999999999966,6.100000000000023,7,419,10.022999999999987,18.88809999999999,28.263699999999982,-0.08440000000001253,8.865100000000004,1.8625735368516827,1.8350519899462816,1.9695409113296936,2.0516983467620444,2.4117480213568183,6.37699999999999,3.611900000000009,1.8362999999999872,9.184399999999979,-2.765099999999981,3.423757437668241,1.9682821085116733,0.9323492543042675,4.47648652371078,-1.1465128095945825
Plectranthus parviflorus,16.099999999999966,22.5,30.09999999999997,7.699999999999989,6.400000000000034,20,162,11.54489999999999,21.596599999999988,33.28429999999999,0.9262999999999934,10.0517,0.8936288729459029,2.0595072250443778,2.0691991434115535,0.8187849038170663,2.1869155698631104,4.555099999999976,0.903400000000012,-3.184300000000018,6.773699999999995,-3.651699999999966,5.097306206080615,0.43864861895813245,-1.5389045612835326,8.272868696554989,-1.669794687240049
Plectranthus scutellarioides,26.19999999999999,27.09999999999997,30,22.59999999999997,0.8999999999999773,15,307,21.032399999999992,27.783899999999985,37.803,11.813799999999988,6.751499999999995,2.646237482315752,0.3418591196058051,0.6087541224349776,2.3036397974328207,2.6623421673060372,5.167599999999997,-0.6839000000000155,-7.802999999999997,10.786199999999981,-5.8515000000000175,1.9528103711529974,-2.0005316833104083,-12.817983012235704,4.682242428707881,-2.197876768755466
Pleiogynium timoriense,23.5,26.399999999999977,29.69999999999999,17.899999999999977,2.8999999999999773,8,147,20.551099999999987,24.29209999999999,32.539399999999986,9.859099999999987,3.741000000000001,0.8230651409373555,0.628794857622877,1.1885454472927308,1.245571611204527,1.001379928779164,2.9489000000000125,2.1078999999999866,-2.8393999999999977,8.04089999999999,-0.8410000000000237,3.5828269882036676,3.352285684982829,-2.3889704903313405,6.455590290970149,-0.8398410791250149
Pleurostylia opposita,25.399999999999977,26.69999999999999,28.80000000000001,22.80000000000001,1.3000000000000114,10,151,19.137899999999988,26.69739999999999,33.17729999999999,8.452099999999989,7.559500000000007,0.7367199918193803,0.33520979342138346,1.4726586275961742,0.8266552781836896,0.7683228944070795,6.26209999999999,0.002599999999997493,-4.377299999999977,14.347900000000022,-6.259499999999996,8.49997294702877,0.00775633663163624,-2.9723792859890814,17.356569756047456,-8.146965352152494
Pluchea rubelliflora,25,28.30000000000001,35.19999999999999,17.599999999999966,3.3000000000000114,16,459,20.210899999999988,27.86729999999999,40.4668,5.479499999999988,7.656400000000002,1.6110265660741283,0.5758231345493862,0.6151716802618572,1.010173351559125,1.69999677324077,4.789100000000012,0.43270000000002184,-5.266800000000011,12.120499999999979,-4.356399999999991,2.9727008237179193,0.7514460153439889,-8.561512450895199,11.998435695510002,-2.5625930993358397
Plumbago zeylanica,21,26.59999999999997,30.09999999999997,14.399999999999975,5.599999999999966,49,350,16.516099999999994,28.444799999999987,39.6776,4.983799999999977,11.928699999999992,1.3769120076013068,0.30823362562829526,0.6829382436535828,1.2186889524250064,1.3911655730543488,4.4839000000000055,-1.844800000000017,-9.577600000000029,9.416199999999998,-6.328700000000026,3.2564898666337623,-5.98507056535323,-14.02410845929756,7.726499843346562,-4.549206882761742
Poa billardierei,13.199999999999989,17.399999999999977,23.899999999999977,7.800000000000011,4.199999999999989,37,150,11.8381,18.459499999999988,25.07509999999998,6.779900000000002,6.62139999999999,0.7263511382079372,0.7791256553257532,1.1424776782262471,0.8820680438798512,1.1109348388704907,1.361899999999988,-1.0595000000000105,-1.175100000000004,1.0201000000000091,-2.421400000000001,1.8749884571807582,-1.3598576721967044,-1.0285540123850863,1.1564867439398583,-2.17960578359563
Poa labillardierei,12.199999999999989,16.5,23.899999999999977,6.300000000000011,4.300000000000011,17,985,6.690999999999988,17.78499999999999,29.521299999999982,-1.6455000000000128,11.094,1.4960271043992162,1.5639888302226008,1.385747670612006,1.3796387763299336,2.113208378189348,5.509,-1.2849999999999895,-5.621300000000005,7.945500000000024,-6.793999999999988,3.6824199132490576,-0.8216171210232345,-4.056510517183403,5.759116180494987,-3.215016592836559
Poa poiformis,11.599999999999966,20.399999999999977,29.59999999999997,6.300000000000011,8.800000000000011,265,635,8.92169999999999,20.09449999999998,32.617899999999985,-0.19510000000001249,11.172799999999988,3.163366244366277,0.312149302717764,0.5039479671092622,3.690032836213285,3.196707540438929,2.6782999999999753,0.30549999999999855,-3.017900000000015,6.495100000000024,-2.3727999999999767,0.8466613705478557,0.9786983258976634,-5.988515078870627,1.760174038631402,-0.7422637103906526
