species_work,lower_limit,upper_limit,upper_limit_max,lower_limit_min,n
Cassytha aurea,14.899999999999975,27.30000000000001,39.30000000000001,4.899999999999977,110
Cassytha capillaris,20.30000000000001,28.899999999999977,40.5,5.899999999999977,268
Cassytha filiformis,10.099999999999966,29,41.10000000000002,-0.5,748
Cassytha glabella,9.699999999999989,24.899999999999977,35.89999999999998,0.39999999999997726,777
Cassytha melantha,5.899999999999977,20.09999999999997,35.30000000000001,-3.8000000000000114,634
Cassytha pubescens,8.099999999999966,27.59999999999997,37.19999999999999,-2.3000000000000114,634
Cassytha racemosa,12.399999999999975,21,35.69999999999999,3.099999999999966,350
Casuarina equisetifolia,16,27.5,36.69999999999999,6.599999999999966,327
Casuarina glauca,12.599999999999966,23.09999999999997,36,3.1999999999999886,157
Casuarina obesa,13.699999999999989,25.30000000000001,39.5,2.3000000000000114,196
Catapodium rigidum,10.199999999999989,19.899999999999977,31.19999999999999,0.39999999999997726,260
Catharanthus roseus,17.599999999999966,28.59999999999997,39,5.800000000000011,182
Cathormion umbellatum,25.69999999999999,29.09999999999997,38.69999999999999,14.599999999999966,163
Causonis trifolia,19.399999999999977,28.899999999999977,38.80000000000001,10,379
Cayratia acris,17.099999999999966,27.80000000000001,36.60000000000002,6,132
Cayratia cardiophylla,22.80000000000001,27.399999999999977,35.19999999999999,13,71
Cayratia clematidea,12.399999999999975,25.19999999999999,34.39999999999998,1.3999999999999773,124
Cayratia maritima,24,27.899999999999977,38,14.199999999999989,98
Celosia argentea,20,27.69999999999999,37.19999999999999,11.699999999999989,70
Celtis paniculata,14.199999999999989,27,36,3.5,214
Celtis philippensis,22.5,28.5,38.19999999999999,11.599999999999966,201
Cenchrus brevisetosus,25.5,28,38.10000000000002,14,79
Cenchrus ciliaris,13,29,41.5,1.8999999999999773,1055
Cenchrus clandestinus,10.399999999999975,25.69999999999999,37.5,-0.19999999999998863,127
Cenchrus echinatus,15.800000000000011,29,40.80000000000001,4.800000000000011,340
Cenchrus elymoides,25.19999999999999,28.5,38.5,13.699999999999989,87
Centaurea melitensis,10.099999999999966,23.59999999999997,38.39999999999998,0.39999999999997726,519
Centaurium erythraea,7.599999999999966,27.30000000000001,38.80000000000001,-2.900000000000034,553
Centaurium pulchellum,12.599999999999966,20,33.39999999999998,4.199999999999989,21
Centaurium tenuiflorum,9.599999999999966,24.19999999999999,38.69999999999999,-0.6000000000000227,443
Centella asiatica,10.300000000000011,27.30000000000001,40,-0.4000000000000341,293
Centipeda minima,12.399999999999975,29,41.60000000000002,0.5,598
Centrolepis aristata,10.399999999999975,20.5,35.39999999999998,2.1999999999999886,392
Centrolepis drummondiana,12.599999999999966,21.09999999999997,37,3.3000000000000114,97
Centrolepis fascicularis,4.699999999999989,19.59999999999997,29.59999999999997,-2.1000000000000227,180
Centrolepis glabra,7.699999999999989,20.30000000000001,36.10000000000002,0.6999999999999886,129
Centrolepis polygyna,11.800000000000011,23.59999999999997,38.5,3.099999999999966,395
Centrolepis strigosa,7.099999999999966,22.19999999999999,35,-1.1999999999999886,542
Cerastium fontanum,3.5,5.099999999999966,8.099999999999966,0.8000000000000114,18
Cerastium glomeratum,2.8000000000000114,22.69999999999999,34.19999999999999,-7.699999999999989,399
Ceratopteris thalictroides,19.69999999999999,29,41.10000000000002,6.399999999999977,222
Ceriops australis,20.399999999999977,29.09999999999997,38.5,10.899999999999975,296
Ceriops tagal,20.5,29.09999999999997,38.10000000000002,11.800000000000011,217
Chamaecrista absus,18.80000000000001,28.59999999999997,39.69999999999999,8.199999999999989,281
Chamaecrista mimosoides,16.80000000000001,29.09999999999997,38.80000000000001,5.599999999999966,298
Chamaecrista nomame,16.80000000000001,27.899999999999977,37.30000000000001,4.899999999999977,212
Chamaecrista rotundifolia,17.30000000000001,28,39.80000000000001,5.899999999999977,211
Chamaescilla corymbosa,10.800000000000011,20.59999999999997,36.60000000000002,2.1999999999999886,540
Cheilanthes austrotenuifolia,7.699999999999989,27.5,39.80000000000001,-2.900000000000034,613
Cheilanthes brownii,18.19999999999999,29.09999999999997,41.30000000000001,4.5,442
Cheilanthes caudata,19.5,28.30000000000001,39.10000000000002,11,102
Cheilanthes nudiuscula,19.399999999999977,28.59999999999997,38.10000000000002,6.599999999999966,223
Cheilanthes sieberi,7.599999999999966,28.19999999999999,41.30000000000001,-2.6999999999999886,1318
Cheilanthes tenuifolia,13.699999999999989,28.69999999999999,39.30000000000001,3.599999999999966,251
Chenopodium album,6.300000000000011,28.80000000000001,38.60000000000002,-3.1999999999999886,238
Chenopodium gaudichaudianum,16.099999999999966,26.399999999999977,40.5,5.099999999999966,100
Chenopodium glaucum,8.099999999999966,19.399999999999977,32.89999999999998,1,265
Chenopodium murale,10.399999999999975,27,40.60000000000002,1.599999999999966,387
Chionanthus ramiflorus,18.59999999999997,26.899999999999977,35.39999999999998,8.399999999999977,190
Chloris barbata,18.80000000000001,28.899999999999977,41,5.699999999999989,352
Chloris gayana,11.899999999999975,28.69999999999999,38.80000000000001,0.8000000000000114,321
Chloris ventricosa,13.5,23.80000000000001,34.60000000000002,2.5,157
Chlorophytum laxum,22.69999999999999,27.899999999999977,37.39999999999998,12.5,74
Christia australasica,26,28.80000000000001,38.60000000000002,13.599999999999966,50
Chrysanthemoides monilifera,10.399999999999975,21.5,33.39999999999998,2.3999999999999773,374
Chrysocephalum apiculatum,6.699999999999989,27.59999999999997,41.10000000000002,-3.1000000000000227,1983
Chrysopogon elongatus,25.5,27.69999999999999,38.10000000000002,12.800000000000011,145
Chrysopogon fallax,12.300000000000011,29.5,41.60000000000002,4.300000000000011,526
Cicendia filiformis,10.699999999999989,20,34,0,133
Cirsium arvense,5.399999999999977,14.300000000000011,25.5,-5.100000000000023,25
Cirsium vulgare,4,23,36.5,-4.199999999999989,495
Cissus adnata,20.19999999999999,28.899999999999977,39.39999999999998,11,184
Cissus reniformis,19,28,37.30000000000001,8.300000000000011,228
Citrullus amarus,12.899999999999975,29,40.10000000000002,1.599999999999966,193
Citrus x limon,15.899999999999975,24.5,29.59999999999997,6.300000000000011,14
Claoxylon hillii,22.59999999999997,27.69999999999999,37.19999999999999,14,148
Claoxylon tenerifolium,18,26.5,33.099999999999966,5.099999999999966,131
Cleistanthus peninsularis,23.19999999999999,26.30000000000001,34.30000000000001,16.899999999999977,42
Cleistochloa subjuncea,17.19999999999999,26.80000000000001,36,5.399999999999977,161
Clematicissus opaca,13.599999999999966,26.80000000000001,35,2.5,303
Clematis aristata,5.399999999999977,18.19999999999999,28,-4,235
Clematis glycinoides,7.899999999999977,26.69999999999999,33.099999999999966,-2.5,290
Clematis linearifolia,15.899999999999975,22.09999999999997,34.39999999999998,5.699999999999989,92
Clematis microphylla,5.399999999999977,20.59999999999997,34.39999999999998,-2.900000000000034,617
Clematis pubescens,13.899999999999975,18.59999999999997,32.80000000000001,5.300000000000011,201
Clerodendrum costatum,19.5,27.899999999999977,37.30000000000001,12.199999999999989,144
Clerodendrum floribundum,13,28.80000000000001,41.5,2.099999999999966,844
Clerodendrum inerme,20,28.19999999999999,39.5,11.399999999999975,259
Clerodendrum longiflorum,17.599999999999966,27.5,32.19999999999999,6.899999999999977,98
Clerodendrum tomentosum,13,28.899999999999977,40.5,2.8999999999999773,278
Clitoria ternatea,18.09999999999997,29,40.10000000000002,6.399999999999977,233
Cochlospermum fraseri,24.899999999999977,29.09999999999997,39.89999999999998,12.399999999999975,221
Cochlospermum gillivraei,18.899999999999977,27.59999999999997,38.10000000000002,11.699999999999989,118
Cocos nucifera,22.5,26.69999999999999,29.59999999999997,16.80000000000001,75
Coelospermum reticulatum,19.09999999999997,27.69999999999999,37.89999999999998,7.599999999999966,317
Colobanthus apetalus,4.300000000000011,14.800000000000011,21.899999999999977,-3,75
Colubrina asiatica,22.30000000000001,27.69999999999999,34.5,15.5,194
Comesperma calymega,11.599999999999966,20.59999999999997,34.80000000000001,3.1999999999999886,333
Comesperma integerrimum,15.300000000000011,21.5,38.10000000000002,3.8000000000000114,220
Comesperma retusum,4.599999999999966,21,30,-5.900000000000034,146
Comesperma secundum,22.19999999999999,28.5,38.5,12.300000000000011,110
Comesperma volubile,5.899999999999977,21.5,37.19999999999999,-3.5,672
Commelina benghalensis,14.199999999999989,28.69999999999999,38.30000000000001,6,47
Commelina cyanea,11.699999999999989,27.59999999999997,36.80000000000001,0.8000000000000114,102
Commelina diffusa,14.599999999999966,27.69999999999999,36.5,3.5,228
Commelina ensifolia,17,29,41.30000000000001,3.099999999999966,675
Commelina undulata,21.09999999999997,26.80000000000001,31.30000000000001,13,4
Commicarpus australis,17.099999999999966,27.5,41.30000000000001,3.8999999999999777,137
Commicarpus insularum,22.5,22.899999999999977,33.19999999999999,11,12
Conostylis aculeata,13.699999999999989,21.899999999999977,38.19999999999999,5.199999999999989,528
Conostylis candicans,17.099999999999966,22,37.69999999999999,5.699999999999989,187
Convolvulus erubescens,10.599999999999966,27.09999999999997,41.60000000000002,1.1999999999999886,80
Coprosma quadrifida,5,17.19999999999999,30.19999999999999,-2.6000000000000227,211
Coprosma repens,11.800000000000011,20.09999999999997,29.80000000000001,2.6999999999999886,149
Corchorus aestuans,21.30000000000001,29.09999999999997,40.10000000000002,10.300000000000011,245
Corchorus sidoides,19.5,29.399999999999977,41.5,3.8999999999999777,636
Cordia dichotoma,18.80000000000001,28.899999999999977,38.80000000000001,8.199999999999989,180
Cordia subcordata,20.399999999999977,27.69999999999999,37.60000000000002,12.300000000000011,187
Coronidium scorpioides,3.6999999999999886,18.80000000000001,32.80000000000001,-6.699999999999989,638
Correa alba,11.300000000000011,18.899999999999977,26.69999999999999,3.1999999999999886,322
Correa backhouseana,6.899999999999977,17.599999999999966,31.69999999999999,-0.30000000000001137,266
Correa reflexa,5.599999999999966,18.5,31.80000000000001,-2.6000000000000227,757
Corymbia cadophora,24.19999999999999,29,40.19999999999999,12.099999999999966,119
Corymbia clarksoniana,12.599999999999966,27.19999999999999,36.60000000000002,0.6999999999999886,589
Corymbia confertiflora,21.399999999999977,29.09999999999997,39.5,9.5,288
Corymbia dendromerinx,25.899999999999977,28.80000000000001,40.5,14.099999999999966,30
Corymbia disjuncta,24.19999999999999,28,38,12.599999999999966,127
Corymbia ferruginea,25,28.69999999999999,39.5,12.099999999999966,257
Corymbia greeniana,24.399999999999977,29.09999999999997,40.5,10,377
Corymbia intermedia,14,25.19999999999999,32.89999999999998,2.6999999999999886,364
Corymbia papillosa,25.80000000000001,27.399999999999977,37.10000000000002,15.599999999999966,56
Corymbia polycarpa,20.30000000000001,29.09999999999997,40.5,6.699999999999989,469
Corymbia polysciada,26,28,38,14,151
Corymbia tessellaris,11.5,27.09999999999997,37.89999999999998,0.0999999999999659,220
Corynotheca micrantha,14.199999999999989,28.59999999999997,40.10000000000002,4,228
Cotula australis,5.699999999999989,23.5,38.10000000000002,-1.8000000000000114,423
Cotula coronopifolia,10.599999999999966,22.19999999999999,37.5,1.599999999999966,570
Cotula cotuloides,14.5,22.09999999999997,37.69999999999999,5,75
Cotula vulgaris,11.300000000000011,16.80000000000001,28,3,141
Crassula closiana,12.300000000000011,21.09999999999997,36.80000000000001,3.3000000000000114,186
Crassula colorata,8.399999999999977,24.80000000000001,39.30000000000001,-2,1014
Crassula decumbens,9.399999999999975,20.5,36.5,-1.1999999999999886,456
Crassula exserta,13.699999999999989,21.09999999999997,37,4.399999999999977,123
Crassula glomerata,15.899999999999975,18.899999999999977,30.69999999999999,9.099999999999966,26
Crassula helmsii,5.699999999999989,18.19999999999999,32.19999999999999,-3.6000000000000227,181
Crassula natans,11.800000000000011,21.59999999999997,36.60000000000002,3.099999999999966,225
Crassula peduncularis,7,24,37.60000000000002,-2.6000000000000227,144
Crassula sieberiana,5.800000000000011,21.30000000000001,36,-4.100000000000023,371
Crassula tetramera,6.199999999999989,25.30000000000001,40.30000000000001,-2.6999999999999886,305
Crinum arenarium,18,29.09999999999997,39.60000000000002,4.899999999999977,125
Crinum pedunculatum,16.19999999999999,26.59999999999997,30.80000000000001,8.199999999999989,53
Crotalaria brevis,16.899999999999977,29,39.80000000000001,5.800000000000011,393
Crotalaria calycina,19,27.899999999999977,37.69999999999999,8.800000000000011,164
Crotalaria goreensis,19.399999999999977,29,38.89999999999998,9.599999999999966,305
Crotalaria medicaginea,16.099999999999966,29.09999999999997,41.30000000000001,2.6999999999999886,911
Crotalaria montana,15.199999999999989,29.09999999999997,40,3.8999999999999777,557
Crotalaria novae-hollandiae,18.09999999999997,29,41.60000000000002,5.300000000000011,617
Crotalaria pallida,17.599999999999966,27.69999999999999,36.5,7.399999999999977,282
Crotalaria retusa,19.80000000000001,29.09999999999997,40.5,11.5,217
Crotalaria verrucosa,21,29,40.39999999999998,10.199999999999989,229
Croton arnhemicus,20,29.09999999999997,38.30000000000001,9.599999999999966,260
Croton habrophyllus,25.09999999999997,27.80000000000001,37.10000000000002,13.800000000000011,128
Cryptandra intratropica,23.80000000000001,27.5,37.80000000000001,11.699999999999989,43
Cryptocarya cunninghamii,22.09999999999997,28,37.39999999999998,12.199999999999989,202
Cryptocarya exfoliata,22,27.80000000000001,37.39999999999998,14.599999999999966,214
Cucumis althaeoides,14.199999999999989,29.399999999999977,39.60000000000002,2.8000000000000114,268
Cucumis melo,13.099999999999966,29,41.30000000000001,1.599999999999966,477
Cucurbita pepo,16.599999999999966,27.09999999999997,38.69999999999999,4.599999999999966,14
Cullen badocanum,22.69999999999999,28.899999999999977,39.69999999999999,11.300000000000011,212
Cupaniopsis anacardioides,16.19999999999999,28,37.69999999999999,6,330
Curculigo ensifolia,17.599999999999966,28.5,38.10000000000002,6.699999999999989,99
Curcuma australasica,20.19999999999999,27.899999999999977,37.30000000000001,12.099999999999966,78
Cyanthillium cinereum,13.300000000000011,28.80000000000001,39.60000000000002,1.8999999999999773,967
Cyathea australis,9.099999999999966,23.09999999999997,33.69999999999999,-1.6999999999999886,214
Cyclophyllum coprosmoides,16.80000000000001,26,33.30000000000001,5.300000000000011,238
Cyclophyllum maritimum,24,26.399999999999977,30.399999999999977,19.09999999999997,60
Cyclosorus interruptus,14,28.69999999999999,38.80000000000001,4.300000000000011,245
Cyclospermum leptophyllum,9.5,27,40,-1.6999999999999886,324
Cycnogeton procerum,6.699999999999989,26.09999999999997,35.10000000000002,-0.5,331
Cymbonotus preissianus,6.300000000000011,18.5,32.099999999999966,-4.100000000000023,206
Cymbopogon ambiguus,14.099999999999966,28.899999999999977,41.19999999999999,2.099999999999966,733
Cymbopogon bombycinus,17.19999999999999,28.899999999999977,40.89999999999998,5.599999999999966,423
Cymbopogon procerus,22.09999999999997,28.899999999999977,39.89999999999998,5.699999999999989,291
Cymbopogon refractus,10,27.899999999999977,37.39999999999998,-0.10000000000002274,381
Cynanchum puberulum,25.09999999999997,28.899999999999977,40.10000000000002,10.899999999999975,49
Cynanchum viminale,14.699999999999989,28.69999999999999,40.39999999999998,2.599999999999966,710
Cynodon dactylon,8.699999999999989,28.899999999999977,40.69999999999999,-2,792
Cynoglossum australe,6.399999999999977,23.19999999999999,38,-4.100000000000023,413
Cynosurus echinatus,6,18.30000000000001,32.099999999999966,-3.6000000000000227,267
Cyperus aquatilis,18.09999999999997,28.80000000000001,39.5,6.099999999999966,472
Cyperus astartodes,24.899999999999977,28.899999999999977,38.80000000000001,13.5,23
Cyperus bulbosus,16,28.09999999999997,40.30000000000001,4.199999999999989,299
Cyperus carinatus,22.80000000000001,29.30000000000001,40.19999999999999,7.300000000000011,129
Cyperus castaneus,16.899999999999977,29.19999999999999,40.39999999999998,5.399999999999977,196
Cyperus conicus,18.19999999999999,29,40.30000000000001,5.399999999999977,321
Cyperus enervis,13.399999999999975,24.399999999999977,32.39999999999998,2.599999999999966,111
Cyperus gracilis,12.099999999999966,25.19999999999999,35.60000000000002,1.3999999999999773,312
Cyperus haspan,17,28.5,39.19999999999999,4.300000000000011,540
Cyperus javanicus,18,28.80000000000001,39.5,7.399999999999977,382
Cyperus lucidus,7.300000000000011,26.19999999999999,33.5,-2.3000000000000114,227
Cyperus microcephalus,22.5,29.30000000000001,40.19999999999999,8.699999999999989,422
Cyperus pedunculatus,22.5,26.69999999999999,32.099999999999966,14.699999999999989,68
Cyperus polystachyos,10.300000000000011,29.30000000000001,39,0.0999999999999659,534
Cyperus pulchellus,19.69999999999999,29.19999999999999,41.10000000000002,7,230
Cyperus rotundus,12.5,29,40.89999999999998,1.3999999999999773,230
Cyperus scaber,19.30000000000001,26.80000000000001,34.19999999999999,9,136
Cyperus scariosus,19.59999999999997,28,37.39999999999998,8.5,122
Cyperus squarrosus,14.699999999999989,29.30000000000001,41.30000000000001,2.6999999999999886,480
Cyperus stolonifer,22.09999999999997,27,37.10000000000002,12.199999999999989,53
Cyrtostylis reniformis,10.300000000000011,19.30000000000001,32.69999999999999,-1.1999999999999886,233
Cyrtostylis robusta,11.899999999999975,17.099999999999966,30,2.3999999999999773,261
Dactylis glomerata,3.1999999999999886,20,31.69999999999999,-7.300000000000011,247
Dactyloctenium aegyptium,17.599999999999966,28.69999999999999,38.69999999999999,5.800000000000011,287
Dactyloctenium radulans,14.699999999999989,29,41.10000000000002,3.599999999999966,673
Dalbergia densa,22.59999999999997,26.30000000000001,30.80000000000001,15.199999999999989,42
Dampiera stricta,6.599999999999966,21.19999999999999,30.80000000000001,-2.3000000000000114,308
Dapsilanthus spathaceus,24,27.899999999999977,37.5,13.800000000000011,261
Datura stramonium,9.099999999999966,24.19999999999999,35.89999999999998,-1.1999999999999886,152
Daucus glochidiatus,6.5,27.09999999999997,41,-3.6000000000000227,1571
Davallia denticulata,18.30000000000001,26.19999999999999,34.19999999999999,8,79
Davallia solida,10.099999999999966,26.59999999999997,31.19999999999999,-0.5,141
Decaisnina angustata,24.30000000000001,29.399999999999977,39.10000000000002,12.599999999999966,142
Delairea odorata,11.399999999999975,19.59999999999997,29,1.1999999999999886,110
Delonix regia,19.30000000000001,27.5,36.39999999999998,11.899999999999975,35
Dendrobium dicuphum,25.399999999999977,27.899999999999977,38.19999999999999,13.5,78
Dendrobium discolor,20.59999999999997,27.09999999999997,36.30000000000001,11.899999999999975,108
Dendrophthoe acacioides,24.59999999999997,29,40.19999999999999,12.899999999999975,171
Dendrophthoe glabrescens,11.399999999999975,29,38.89999999999998,-0.9000000000000341,425
Dendrophthoe vitellina,12.5,26.69999999999999,34.30000000000001,1.099999999999966,172
Denhamia disperma,15.399999999999975,25,34.60000000000002,3.599999999999966,170
Denhamia obscura,21.399999999999977,28.30000000000001,38.30000000000001,11.899999999999975,232
Derris trifoliata,19.899999999999977,28,37,12.300000000000011,112
Desmodium rhytidophyllum,11.300000000000011,27.09999999999997,36.80000000000001,0.8000000000000114,289
Desmodium scorpiurus,22.19999999999999,27.19999999999999,33.5,13,37
Desmodium tortuosum,18,28.59999999999997,38.39999999999998,7.800000000000011,171
Deyeuxia quadriseta,4.699999999999989,18.59999999999997,31.80000000000001,-3.6000000000000227,544
Dianella brevicaulis,11,18.80000000000001,33.5,1,332
Dianella caerulea,8.699999999999989,26.899999999999977,34.5,-1.8000000000000114,584
Dianella congesta,15.699999999999989,22.399999999999977,28.399999999999977,6.399999999999977,43
Dianella longifolia,4.800000000000011,27.59999999999997,36.80000000000001,-5.699999999999989,483
Dianella odorata,22.30000000000001,27.69999999999999,37.19999999999999,14.899999999999975,151
Dianella revoluta,6.199999999999989,23.5,37.30000000000001,-4.300000000000011,1293
Dianella tasmanica,4.800000000000011,16.899999999999977,27.5,-5.699999999999989,209
Dichanthium sericeum,9.800000000000011,29,41.60000000000002,-0.4000000000000341,1191
Dichelachne crinita,7,21.399999999999977,33.30000000000001,-3.400000000000034,583
Dichelachne micrantha,5.699999999999989,22.399999999999977,33.599999999999966,-2.1999999999999886,343
Dichondra repens,5.5,22,34.69999999999999,-3.900000000000034,388
Dichopogon capillipes,14.5,20.30000000000001,36.30000000000001,5.099999999999966,94
Dicksonia antarctica,4.300000000000011,17.5,28.19999999999999,-4,211
Dicliptera armata,24.69999999999999,28.899999999999977,39.80000000000001,11.899999999999975,222
Dicranopteris linearis,17.899999999999977,29,39,6.199999999999989,313
Digitaria bicornis,18.09999999999997,29.399999999999977,40.30000000000001,5.599999999999966,299
Digitaria ciliaris,11.300000000000011,29,40.30000000000001,0.39999999999997726,467
Digitaria ctenantha,20.80000000000001,28.69999999999999,41.10000000000002,5.300000000000011,208
Dillenia alata,23.09999999999997,26.69999999999999,34.89999999999998,16.099999999999966,118
Dillwynia glaberrima,4.800000000000011,21,31.80000000000001,-1.900000000000034,401
Dimeria ornithopoda,18.59999999999997,28.899999999999977,38.69999999999999,9.300000000000011,185
Dinebra neesii,25.30000000000001,29.09999999999997,40.5,13,118
Dioscorea bulbifera,17.599999999999966,28.59999999999997,39.39999999999998,6.800000000000011,200
Dioscorea esculenta,24.30000000000001,27,38,13.899999999999975,15
Dioscorea transversa,13.5,28,37.5,2.3000000000000114,368
Diospyros compacta,22.69999999999999,27.69999999999999,36.60000000000002,14.099999999999966,252
Diospyros geminata,16.80000000000001,27.399999999999977,35.10000000000002,5.599999999999966,239
Diospyros hebecarpa,19.30000000000001,26.899999999999977,35.39999999999998,11.899999999999975,169
Diospyros humilis,16.899999999999977,28,37.80000000000001,5,422
Diospyros maritima,23.19999999999999,28.5,39.5,13.800000000000011,238
Diplachne fusca,13,29.09999999999997,41.30000000000001,1.8000000000000114,784
Diplocyclos palmatus,13.199999999999989,28.19999999999999,39.30000000000001,2,262
Diplolaena dampieri,16.099999999999966,20.30000000000001,33,10.099999999999966,57
Diplolaena grandiflora,19.80000000000001,23.69999999999999,36,7.5,54
Disa bracteata,12.099999999999966,18.69999999999999,32.69999999999999,3.8999999999999777,228
Dischisma arenarium,14.699999999999989,20.399999999999977,32.30000000000001,7,45
Disphyma crassifolium,12.199999999999989,22.69999999999999,38.30000000000001,3.1999999999999886,512
Dissocarpus biflorus,15.699999999999989,24.5,38.39999999999998,4.199999999999989,260
Distichlis distichophylla,11,21.30000000000001,34.60000000000002,3.1999999999999886,255
Distimake quinatus,21.19999999999999,27.899999999999977,37.89999999999998,11.800000000000011,132
Dittrichia graveolens,6.899999999999977,21.80000000000001,36.60000000000002,-3.400000000000034,343
Dodonaea aptera,16.30000000000001,20.399999999999977,33.39999999999998,10.199999999999989,27
Dodonaea hispidula,21.30000000000001,29.09999999999997,39.69999999999999,9.399999999999975,489
Dodonaea inaequifolia,17.5,22.09999999999997,37.39999999999998,4.599999999999966,183
Dodonaea lanceolata,12.800000000000011,28.59999999999997,40.30000000000001,2.099999999999966,566
Dodonaea viscosa,7.800000000000011,28.5,40.30000000000001,-2.1999999999999886,3262
Dolichandrone heterophylla,22,28.69999999999999,40.10000000000002,10.199999999999989,104
Doryopteris concolor,18.19999999999999,27.5,37.60000000000002,6.599999999999966,226
Dracaena angustifolia,21.80000000000001,28,37,16.30000000000001,147
Dracaena trifasciata,19.19999999999999,26.399999999999977,31.59999999999997,8.300000000000011,36
Drosera auriculata,7.099999999999966,23.19999999999999,33.099999999999966,-2.6000000000000227,443
Drosera binata,6,22.30000000000001,29.5,-0.9000000000000341,201
Drosera burmanni,12.199999999999989,29.399999999999977,40.30000000000001,1.5,432
Drosera finlaysoniana,17.099999999999966,29,40.30000000000001,3.8999999999999777,426
Drosera glanduligera,11.300000000000011,21.09999999999997,36.80000000000001,-0.4000000000000341,353
Drosera peltata,6,21,31.59999999999997,-4.199999999999989,228
Drosera pygmaea,5.800000000000011,21.80000000000001,30.09999999999997,-2.1000000000000227,173
Drosera spatulata,10.099999999999966,26.899999999999977,36.39999999999998,-0.5,194
Drymophila cyanocarpa,5.599999999999966,15.899999999999975,26.19999999999999,-2.8000000000000114,162
Drynaria quercifolia,21.30000000000001,27.899999999999977,37.19999999999999,13.599999999999966,147
Drynaria rigidula,16,25.80000000000001,33.69999999999999,4.899999999999977,126
Drynaria sparsisora,20.19999999999999,26.399999999999977,32.099999999999966,9.199999999999989,104
Drypetes deplanchei,15.599999999999966,28,37.30000000000001,4,492
Dysphania melanocarpa,15.300000000000011,28.69999999999999,41.30000000000001,3.3000000000000114,310
Dysphania plantaginella,17.30000000000001,29,41.10000000000002,4.800000000000011,206
Dysphania pumilio,7.699999999999989,27.09999999999997,40.89999999999998,-2.900000000000034,402
Echinochloa colona,12,29.09999999999997,41.30000000000001,1.5,671
Echinopogon ovatus,6.599999999999966,21.399999999999977,34.30000000000001,-1.6999999999999886,214
Ectrosia agrostoides,19.09999999999997,28.09999999999997,38.30000000000001,9,207
Ectrosia leporina,19.19999999999999,28.69999999999999,39.5,9,501
Ehrharta brevifolia,15.5,21.59999999999997,36,5.800000000000011,23
Ehrharta calycina,12.300000000000011,21.899999999999977,37.89999999999998,1.1999999999999886,304
Ehrharta erecta,9.5,20.59999999999997,32.39999999999998,1.1999999999999886,194
Ehrharta longiflora,11.800000000000011,22,37.19999999999999,0.8999999999999773,457
Einadia hastata,9.199999999999989,23.59999999999997,34.5,-1.3000000000000114,192
Einadia nutans,9.199999999999989,27.899999999999977,40,-1.400000000000034,1102
Einadia trigonos,10.300000000000011,23.09999999999997,36,0.5,107
Elaeocarpus arnhemicus,18.399999999999977,28,37.5,10.399999999999975,229
Elaeocarpus reticulatus,8.800000000000011,22.19999999999999,30.59999999999997,-0.6999999999999886,295
Elaeodendron australe,13.199999999999989,24.5,33.69999999999999,2,332
Elaeodendron melanocarpum,14.699999999999989,27.899999999999977,37.69999999999999,3.6999999999999886,342
Eleocharis acuta,5.300000000000011,24.399999999999977,39.5,-3.6999999999999886,652
Eleocharis dulcis,19.59999999999997,29.19999999999999,40.30000000000001,8.5,241
Eleocharis geniculata,18.59999999999997,29,41.10000000000002,5.800000000000011,324
Eleocharis spiralis,22.80000000000001,28.69999999999999,38.60000000000002,13,119
Eleusine indica,11.800000000000011,28.69999999999999,38.5,0.8000000000000114,398
Eleutheranthera ruderalis,20.19999999999999,27.59999999999997,37.10000000000002,11.199999999999989,66
Emilia sonchifolia,13.699999999999989,28.69999999999999,38.80000000000001,2.3999999999999773,331
Empodisma minus,3,22.69999999999999,29.59999999999997,-7.5,464
Enchylaena tomentosa,12.800000000000011,29,41.19999999999999,3.1999999999999886,1539
Enneapogon pallidus,20.09999999999997,28.899999999999977,40,5.699999999999989,150
Entada rheedei,22,27.19999999999999,35.30000000000001,13.399999999999975,46
Entolasia marginata,10.199999999999989,23.69999999999999,34.5,0,203
Entolasia stricta,9.800000000000011,24.19999999999999,33.599999999999966,-0.6000000000000227,316
Epacris impressa,5.5,16.5,28.899999999999977,-1.1999999999999886,783
Epacris lanuginosa,5.300000000000011,15.599999999999966,25.19999999999999,-2.400000000000034,283
Epacris obtusifolia,6.399999999999977,21.5,30.30000000000001,-0.6999999999999886,339
Epilobium billardiereanum,4,21.399999999999977,33.5,-5.400000000000034,1071
Epilobium sarmentaceum,3.599999999999966,13.699999999999989,27.30000000000001,-6.900000000000034,89
Eragrostis cumingii,17.099999999999966,29,41.39999999999998,3.8999999999999777,731
Eragrostis dielsii,13.599999999999966,27.899999999999977,41.60000000000002,3.6999999999999886,910
Eragrostis interrupta,18.5,26.899999999999977,35.89999999999998,7.5,101
Eragrostis potamophila,24.69999999999999,28.59999999999997,38.60000000000002,13,63
Eragrostis sororia,14.5,27.09999999999997,38.39999999999998,2.6999999999999886,223
Eragrostis spartinoides,13.899999999999975,28.19999999999999,37.69999999999999,2.8999999999999773,285
Eragrostis tenella,22.59999999999997,29.399999999999977,39.10000000000002,13.099999999999966,58
Eragrostis tenuifolia,12.699999999999989,26.899999999999977,39,3.8999999999999777,183
Eremophea spinosa,19.399999999999977,26.899999999999977,40.5,4,103
Eremophila deserti,12.699999999999989,24.09999999999997,39.60000000000002,2.3000000000000114,565
